"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"303","H2IA04091","BOLIVER, GAIL ELDRED","REP",2014,"H","IA",1,"C00554386"
"304","H2IA05072","KING, STEVE MR.","REP",2014,"H","IA",4,"C00373563"
"305","H2ID01143","MCCANDLESS, REED C.","REP",2014,"H","ID",1,""
"306","H2ID02018","STALLINGS, RICHARD ","DEM",2014,"H","ID",2,"C00560722"
"307","H2IL01042","RUSH, BOBBY LEE","DEM",2014,"H","IL",1,"C00257121"
"308","H2IL01182","TILLMAN, JIMMY LEE","REP",2014,"H","IL",1,""
"309","H2IL02172","KELLY, ROBIN L.","DEM",2014,"H","IL",2,"C00539866"
"310","H2IL04145","CONCEPCION, HECTOR L","REP",2014,"H","IL",4,"C00553404"
"311","H2IL08039","GUTIERREZ, LUIS V","DEM",2014,"H","IL",4,"C00254581"
"312","H2IL10068","SCHNEIDER, BRADLEY SCOTT","DEM",2014,"H","IL",10,"C00495952"
"313","H2IL11132","HARRIS, DIANE M","REP",2014,"H","IL",3,""
"314","H2IL12122","ENYART, WILLIAM L. JR.","DEM",2014,"H","IL",12,"C00523258"
"315","H2IL13120","DAVIS, RODNEY L","REP",2014,"H","IL",13,"C00521948"
"316","H2IL14078","ANDERSON, DENNIS","DEM",2014,"H","IL",14,"C00507459"
"317","H2IL17071","BUSTOS, CHERI","DEM",2014,"H","IL",17,"C00498568"
"318","H2IL17089","REYES, ERIC STEVEN","REP",2014,"H","IL",17,"C00499277"
"319","H2IL20042","SHIMKUS, JOHN M","REP",2014,"H","IL",15,"C00258855"
"320","H2IN02238","MORRISON, DAN","DEM",2014,"H","IN",2,"C00555656"
"321","H2IN03152","KUHNLE, JUSTIN JAMES","DEM",2014,"H","IN",3,"C00514430"
"322","H2IN05082","BROOKS, SUSAN MRS.","REP",2014,"H","IN",5,"C00500207"
"323","H2IN06189","SIEKMAN, LANE ARTHUR","DEM",2014,"H","IN",6,"C00497479"
"324","H2IN06239","HEITZMAN, SUSAN HALL","DEM",2014,"H","IN",6,"C00567420"
"325","H2IN07096","MINIEAR, J D","REP",2014,"H","IN",7,"C00507137"
"326","H2IN08136","BRYK, WILLIAM","DEM",2014,"H","IN",8,""
"327","H2KY04121","MASSIE, THOMAS H.","REP",2014,"H","KY",4,"C00509729"
"328","H2KY05136","WILSON, BILLY RAY","DEM",2014,"H","KY",5,"C00395665"
"329","H2LA02107","LANDRIEU, GARY C","DEM",2014,"H","LA",2,"C00540237"
"330","H2LA03063","BARRILLEAUX, BRYAN","REP",2014,"H","LA",3,""
"331","H2LA05084","ALEXANDER, RODNEY M. MR.","REP",2014,"H","LA",5,"C00376749"
"332","H2MA00014","TISEI, RICHARD R.","REP",2014,"H","MA",6,"C00506170"
"333","H2MA04073","KENNEDY, JOSEPH P III","DEM",2014,"H","MA",4,"C00512970"
"334","H2MA05120","ADDIVINOLA, FRANK JOHN JR","REP",2014,"H","MA",5,"C00523332"
"335","H2MA09072","LYNCH, STEPHEN F","DEM",2014,"H","MA",8,"C00366948"
"336","H2MD01154","LA FERLA, JOHN JAMES DR","DEM",2014,"H","MD",1,"C00507335"
"337","H2MD01162","LETKE, KIM","DEM",2014,"H","MD",1,"C00520197"
"338","H2MD02020","TAYLOR, BLAINE","DEM",2014,"H","MD",2,"C00219907"
"339","H2MD02160","RUPPERSBERGER, C.A. DUTCH","DEM",2014,"H","MD",2,"C00376673"
"340","H2MD03127","JACKSON, MICHAEL PATRICK","REP",2014,"H","MD",3,"C00380766"
"341","H2MD04240","HOLMES, GREG","REP",2014,"H","MD",4,"C00563882"
"342","H2MD05155","HOYER, STENY HAMILTON","DEM",2014,"H","MD",5,"C00140715"
"343","H2MD06138","WALLACE, DAVID D II","REP",2014,"H","MD",8,"C00551713"
"344","H2MD06195","DELANEY, JOHN K","DEM",2014,"H","MD",6,"C00508416"
"345","H2MD08126","VAN HOLLEN, CHRISTOPHER","DEM",2014,"H","MD",8,"C00366096"
"346","H2ME02071","RAYE, KEVIN L.","REP",2014,"H","ME",2,"C00519231"
"347","H2ME02097","MICHAUD, MICHAEL H","DEM",2014,"H","ME",2,"C00367821"
"348","H2MI01134","GLOVER, KEVIN","DEM",2014,"H","MI",1,"C00536672"
"349","H2MI05119","KILDEE, DANIEL T.","DEM",2014,"H","MI",5,"C00499947"
"350","H2MI09145","DILDILIAN, GREGORY CHARLES","REP",2014,"H","MI",9,"C00522177"
"351","H2MI10101","STADLER, CHUCK","DEM",2014,"H","MI",10,"C00524215"
"352","H2MI11133","BENTIVOLIO, KERRY","REP",2014,"H","MI",11,"C00541003"
"353","H2MI11141","ROBERTS, WILLIAM F","DEM",2014,"H","MI",11,"C00513390"
"354","H2MI14111","LAWRENCE, BRENDA LULENAR","DEM",2014,"H","MI",14,"C00552588"
"355","H2MI17023","LEVIN, SANDER M MR","DEM",2014,"H","MI",9,"C00156612"
"356","H2MN02130","GERSON, DAVID ADAM","REP",2014,"H","MN",2,"C00523738"
"357","H2MN03062","SUND, SHARON ","DEM",2014,"H","MN",3,"C00499137"
"358","H2MO02102","WAGNER, ANN L.","REP",2014,"H","MO",2,"C00495846"
"359","H2MO05352","BURRIS, MICHAEL CRAIG","REP",2014,"H","MO",5,"C00516716"
"360","H2MO06202","HEDGE, W A (BILL) DR","DEM",2014,"H","MO",6,"C00559005"
"361","H2MO06210","GOUGH, BOB","DEM",2014,"H","MO",5,""
"362","H2MO07093","EVANS, JIM","DEM",2014,"H","MO",7,"C00551564"
"363","H2MS01031","WEATHERS, REX","DEM",2014,"H","MS",1,""
"364","H2MS04175","VINCENT, RONALD J","REP",2014,"H","MS",4,"C00510289"
"365","H2MS04225","MOORE, MATTHEW RYAN SR","DEM",2014,"H","MS",4,"C00569111"
"366","H2MT01060","DAINES, STEVEN","REP",2014,"H","MT",0,"C00491357"
"367","H2NC00018","MORRIS, ANTOINETTE TONI","DEM",2014,"H","NC",2,"C00507061"
"368","H2NC01081","JONES, WALTER B.","REP",2014,"H","NC",3,"C00305052"
"369","H2NC01206","WHITTACRE, DANIEL-LYNN","DEM",2014,"H","NC",1,""
"370","H2NC07096","ROUZER, DAVID CHESTON MR.","REP",2014,"H","NC",7,"C00501643"
"371","H2NC08185","HUDSON, RICHARD L. JR.","REP",2014,"H","NC",8,"C00504522"
"372","H2NC08219","BLUE, ANTONIO","DEM",2014,"H","NC",8,"C00561555"
"373","H2NC09050","STEINBERG, MICHAEL DAVID","REP",2014,"H","NC",9,"C00504886"
"374","H2NC09134","PITTENGER, ROBERT M. THE HON.","REP",2014,"H","NC",9,"C00514513"
"375","H2NC11080","MEADOWS, MARK R","REP",2014,"H","NC",11,"C00503094"
"376","H2NC12021","WATT, MELVIN L","DEM",2014,"H","NC",12,"C00260604"
"377","H2NC13110","HOLDING, GEORGE E MR.","REP",2014,"H","NC",13,"C00499236"
"378","H2NE02116","AUPPERLE, MARK","DEM",2014,"H","NE",2,""
"379","H2NE03023","SULLIVAN, MARK","DEM",2014,"H","NE",3,"C00517011"
"380","H2NJ02037","LOBIONDO, FRANK A.","REP",2014,"H","NJ",2,"C00269340"
"381","H2NJ02128","ASSAD, MIKE","REP",2014,"H","NJ",2,"C00546416"
"382","H2NJ05014","FRELINGHUYSEN, RODNEY P.","REP",2014,"H","NJ",11,"C00299404"
"383","H2NJ05279","SARE, DIANE","DEM",2014,"H","NJ",5,"C00510826"
"384","H2NJ07168","CHOI, JUN","DEM",2014,"H","NJ",6,"C00496141"
"385","H2NJ10154","PAYNE, DONALD M., JR.","DEM",2014,"H","NJ",10,"C00519355"
"386","H2NM02126","PEARCE, STEVAN E.","REP",2014,"H","NM",2,"C00463836"
"387","H2NM03157","BYRD, JEFFERSON LEE","REP",2014,"H","NM",3,"C00511097"
"388","H2NV01223","PETERS, HERBERT GLENN","DEM",2014,"H","NV",1,""
"389","H2NV02387","ZELLER, SIDNEY","DEM",2014,"H","NV",4,"C00517938"
"390","H2NV02395","AMODEI, MARK EUGENE","REP",2014,"H","NV",2,"C00496760"
"391","H2NV04011","HORSFORD, STEVEN ALEXZANDER","DEM",2014,"H","NV",4,"C00504613"
"392","H2NY00010","VELAZQUEZ, NYDIA","DEM",2014,"H","NY",7,"C00271312"
"393","H2NY01067","BISHOP, TIMOTHY","DEM",2014,"H","NY",1,"C00375618"
"394","H2NY03089","KING, PETER T. HON.","REP",2014,"H","NY",2,"C00272211"
"395","H2NY05092","MARTHONE, JOSEPH R","DEM",2014,"H","NY",5,""
"396","H2NY06116","MENG, GRACE","DEM",2014,"H","NY",6,"C00516666"
"397","H2NY10092","JEFFRIES, HAKEEM","DEM",2014,"H","NY",8,"C00503052"
"398","H2NY10100","CHAN, MICHAEL W","REP",2014,"H","NY",10,"C00522938"
"399","H2NY12148","DILAN, ERIK MARTIN","DEM",2014,"H","NY",7,"C00514554"
"400","H2NY13096","ESPAILLAT, ADRIANO","DEM",2014,"H","NY",13,"C00518365"
"401","H2NY14037","MALONEY, CAROLYN B.","DEM",2014,"H","NY",12,"C00273169"
"402","H2NY17071","NADLER, JERROLD L. MR.","DEM",2014,"H","NY",10,"C00290825"
"403","H2NY22139","MALONEY, SEAN PATRICK","DEM",2014,"H","NY",18,"C00512426"
"404","H2OH02085","WENSTRUP, BRAD R DR.","REP",2014,"H","OH",2,"C00497818"
"405","H2OH02093","KUNDRATA, FREDERICK LOUIS III","DEM",2014,"H","OH",1,"C00559336"
"406","H2OH03067","TURNER, MICHAEL R REP","REP",2014,"H","OH",10,"C00373001"
"407","H2OH03125","BEATTY, JOYCE","DEM",2014,"H","OH",3,"C00507368"
"408","H2OH03133","TYSON, PRISCILLA","DEM",2014,"H","OH",3,"C00508325"
"409","H2OH09031","KAPTUR, MARCY C HON.","DEM",2014,"H","OH",9,"C00154625"
"410","H2OH14064","JOYCE, DAVID P","REP",2014,"H","OH",14,"C00527457"
"411","H2OH15095","WHARTON, RICHARD SCOTT","DEM",2014,"H","OH",15,"C00553552"
"412","H2OH17109","RYAN, TIMOTHY J.","DEM",2014,"H","OH",13,"C00373464"
"413","H2OK01143","BRIDENSTINE, JAMES FREDERICK","REP",2014,"H","OK",1,"C00502393"
"414","H2OK02083","MULLIN, MARKWAYNE MR.","REP",2014,"H","OK",2,"C00498345"
"415","H2OK02166","EVERETT, EARL EARL","DEM",2014,"H","OK",2,"C00521484"
"416","H2OK03081","MURRAY, TIMOTHY RAY","DEM",2014,"H","OK",3,"C00511253"
"417","H2OK04055","COLE, TOM","REP",2014,"H","OK",4,"C00379735"
"418","H2OR01133","BONAMICI, SUZANNE MS.","DEM",2014,"H","OR",1,"C00500421"
"419","H2OR01190","MORGAN, DELINDA","REP",2014,"H","OR",1,"C00525154"
"420","H2OR02149","VULLIET, CHARLES FRANCIS SR","DEM",2014,"H","OR",2,""
"421","H2PA02055","FATTAH, CHAKA MR.","DEM",2014,"H","PA",2,"C00254441"
"422","H2PA04135","PERRY, SCOTT","REP",2014,"H","PA",4,"C00510164"
"423","H2PA06114","GERLACH, JIM","REP",2014,"H","PA",6,"C00372102"
"424","H2PA09035","SHUSTER, WILLIAM MR.","REP",2014,"H","PA",9,"C00364935"
"425","H2PA09043","HARTZOK, ALANNA ","DEM",2014,"H","PA",9,"C00563312"
"426","H2PA09092","SCHOOLEY, TRAVIS","REP",2014,"H","PA",9,"C00519645"
"427","H2PA11098","BARLETTA, LOU","REP",2014,"H","PA",11,"C00445122"
"428","H2PA13078","MARGOLIES-MEZVINSKY, MARJORIE","DEM",2014,"H","PA",13,"C00545301"
"429","H2PA14092","BROOKS, JANIS C DR","DEM",2014,"H","PA",14,"C00510917"
"430","H2PA17079","CARTWRIGHT, MATT MR","DEM",2014,"H","PA",17,"C00509968"
"431","H2PA18143","MURPHY, TIMOTHY","REP",2014,"H","PA",18,"C00372201"
"432","H2PR00065","ALOMAR, RAFAEL COX","DEM",2014,"H","PR",0,"C00506212"
"433","H2SC02042","CLYBURN, JAMES E.","DEM",2014,"H","SC",6,"C00255562"
"434","H2SC02059","WILSON, JOE THE HON.","REP",2014,"H","SC",2,"C00368522"
"435","H2SC07066","RICE, TOM","REP",2014,"H","SC",7,"C00506048"
"436","H2SC07108","TINUBU, GLORIA BROMELL","DEM",2014,"H","SC",7,"C00508242"
"437","H2TN03128","WAMP, THOMAS WESTON","REP",2014,"H","TN",3,"C00555136"
"438","H2TN03144","HEADRICK, MARY MARGARET","DEM",2014,"H","TN",3,"C00559062"
"439","H2TN05131","COOPER, JAMES H.S.","DEM",2014,"H","TN",5,"C00376665"
"440","H2TN05263","SMITH , JOHN (BIG JOHN)","REP",2014,"H","TN",5,"C00565507"
"441","H2TN06030","BLACKBURN, MARSHA MRS.","REP",2014,"H","TN",7,"C00376939"
"442","H2TN07178","AMOUZOUVIK, CREDO COMLAN","DEM",2014,"H","TN",7,"C00518068"
"443","H2TN08119","BRADLEY, WES","DEM",2014,"H","TN",8,"C00521054"
"444","H2TX00015","JOHNSON, EDDIE BERNICE","DEM",2014,"H","TX",30,"C00254573"
"445","H2TX01062","MCKELLAR, SHIRLEY JONETTA  DR","DEM",2014,"H","TX",1,"C00506287"
"446","H2TX03118","JOHNSON, SAM MR.","REP",2014,"H","TX",3,"C00250720"
"447","H2TX03126","SESSIONS, PETE MR.","REP",2014,"H","TX",32,"C00303305"
"448","H2TX05121","HENSARLING, JEB HON.","REP",2014,"H","TX",5,"C00370650"
"449","H2TX06111","KUCHAR, FRANK CHARLES","REP",2014,"H","TX",6,"C00545699"
"450","H2TX07036","CARGAS, JAMES P","DEM",2014,"H","TX",7,"C00509299"
"451","H2TX10113","CADIEN, TAWANA W.","DEM",2014,"H","TX",10,"C00523902"
"452","H2TX11079","BROWN, MARVEN WADE","REP",2014,"H","TX",11,"C00555169"
"453","H2TX13075","BARLOW, PAMELA LEE  DVM","REP",2014,"H","TX",13,"C00500496"
"454","H2TX14107","DAY, TIMOTHY TERREL","DEM",2014,"H","TX",14,"C00541441"
"455","H2TX14149","WEBER, RANDY","REP",2014,"H","TX",14,"C00502229"
"456","H2TX16185","O'ROURKE, ROBERT (BETO)","DEM",2014,"H","TX",16,"C00501197"
"457","H2TX16201","ROEN, COREY DEAN","REP",2014,"H","TX",16,"C00506915"
"458","H2TX18140","SEIBERT, SEAN","REP",2014,"H","TX",18,"C00521179"
"459","H2TX19064","WINN, CHRISTOPHER DUDLEY","REP",2014,"H","TX",19,"C00517995"
"460","H2TX23082","CUELLAR, HENRY R.","DEM",2014,"H","TX",28,"C00371302"
"461","H2TX23124","GALLEGO, PETE","DEM",2014,"H","TX",23,"C00501908"
"462","H2TX24114","MCGEHEARTY, PATRICK  FABIAN","DEM",2014,"H","TX",24,"C00553511"
"463","H2TX26093","BURGESS, MICHAEL C. DR.","REP",2014,"H","TX",26,"C00372532"
"464","H2TX27190","VELA, FILEMON MR.","DEM",2014,"H","TX",34,"C00513531"
"465","H2TX29030","GREEN, RAYMOND E. 'GENE'","DEM",2014,"H","TX",29,"C00254185"
"466","H2TX30079","CARAWAY, BARBARA LEN MALLORY","DEM",2014,"H","TX",30,"C00501924"
"467","H2TX31044","CARTER, JOHN R. REP.","REP",2014,"H","TX",31,"C00371203"
"468","H2TX33016","STACY, JOHN WILLIAM","REP",2014,"H","TX",4,"C00496869"
"469","H2TX33040","WILLIAMS, ROGER","REP",2014,"H","TX",25,"C00498121"
"470","H2TX33073","VEASEY, MARC ALLISON MR.","DEM",2014,"H","TX",33,"C00506832"
"471","H2TX33099","MITCHELL, MONTE MARK","REP",2014,"H","TX",33,"C00552950"
"472","H2TX35011","CASTRO, JOAQUIN MR.","DEM",2014,"H","TX",20,"C00497933"
"473","H2TX35029","NARVAIZ, SUSAN","REP",2014,"H","TX",35,"C00504332"
"474","H2TX36035","ENGSTRAND, JIM","REP",2014,"H","TX",36,"C00499459"
"475","H2TX36068","MORRELL, KIM","REP",2014,"H","TX",36,"C00554477"
"476","H2TX36134","COLE, MICHAEL KENNETH JR.","DEM",2014,"H","TX",36,"C00551523"
"477","H2UT01094","BISHOP, ROBERT","REP",2014,"H","UT",1,"C00374231"
"478","H2UT01235","MCALEER, DONNA","DEM",2014,"H","UT",1,"C00518803"
"479","H2UT02324","STEWART, CHRIS","REP",2014,"H","UT",2,"C00506931"
"480","H2UT04023","LOVE, MIA","REP",2014,"H","UT",4,"C00505776"
"481","H2UT04049","FUEHR, BOB","REP",2014,"H","UT",4,"C00543306"
"482","H2VA04052","FORBES, J. RANDY","REP",2014,"H","VA",4,"C00365692"
"483","H2VA06115","GOODLATTE, ROBERT W.","REP",2014,"H","VA",6,"C00257956"
"484","H2VA08103","SHUTTLEWORTH, BRUCE BOWEN","DEM",2014,"H","VA",8,"C00514083"
"485","H2VI00082","PLASKETT, STACEY ","DEM",2014,"H","VI",0,"C00528182"
"486","H2VT00110","DONKA, MARK","REP",2014,"H","VT",0,"C00565713"
"487","H2WA00049","HUGHES, ANDREW IFITS","DEM",2014,"H","WA",7,"C00499491"
"488","H2WA04041","HASTINGS, DOC","REP",2014,"H","WA",4,"C00286856"
"489","H2WA06129","KILMER, DEREK","DEM",2014,"H","WA",6,"C00514893"
"490","H2WI01084","ZERBAN, ROBERT T","DEM",2014,"H","WI",1,"C00551416"
"491","H2WI02124","POCAN, MARK","DEM",2014,"H","WI",2,"C00502179"
"492","H2WV01037","GAINER, GLEN III","DEM",2014,"H","WV",1,"C00551663"
"493","H2WV02167","MOSS, JIM","REP",2014,"H","WV",2,""
"494","H4AK00057","VONDERSAAR, FRANK J","DEM",2014,"H","AK",0,"C00550293"
"495","H4AK00123","DUNBAR, FORREST","DEM",2014,"H","AK",0,"C00549170"
"496","H4AK00131","DOHNER, DAVID F. ""DAVE""","REP",2014,"H","AK",0,""
"497","H4AK00149","SEAWARD, DAVID","REP",2014,"H","AK",0,""
"498","H4AL01115","HILLYER, RICHARD QUIN EDMONSON","REP",2014,"H","AL",1,"C00545368"
"499","H4AL01123","BYRNE, BRADLEY ROBERTS","REP",2014,"H","AL",1,"C00545673"
"500","H4AL01131","JAMES, JESSICA","REP",2014,"H","AL",1,"C00546226"
"501","H4AL01149","FINCHER, CHAD","REP",2014,"H","AL",1,"C00546309"
"502","H4AL01156","LEFLORE, BURTON R","DEM",2014,"H","AL",1,"C00546366"
"503","H4AL01172","GRIFFITH, PRESTON WELLS III","REP",2014,"H","AL",1,"C00546747"
"504","H4AL03053","CASSON, THOMAS","REP",2014,"H","AL",3,"C00557918"
"505","H4AL03061","SMITH, JESSE TREMAIN","DEM",2014,"H","AL",3,"C00569699"
"506","H4AL05074","HILL, JERRY WAYNE","REP",2014,"H","AL",5,"C00550186"
"507","H4AL06072","MATHIS, CHAD DR","REP",2014,"H","AL",6,"C00550038"
"508","H4AL06080","DEMARCO, PAUL","REP",2014,"H","AL",6,"C00551515"
"509","H4AL06098","PALMER, GARY","REP",2014,"H","AL",6,"C00551374"
"510","H4AL06106","BROOKE, WILLIAM W","REP",2014,"H","AL",6,"C00552596"
"511","H4AL06114","VIGNEULLE, THOMAS RAY SR","REP",2014,"H","AL",6,"C00554295"
"512","H4AL06122","SHATTUCK, ROBERT","REP",2014,"H","AL",6,""
"513","H4AL06130","VISE, AVERY","DEM",2014,"H","AL",6,""
"514","H4AL06148","LESTER, MARK","DEM",2014,"H","AL",6,"C00567586"
"515","H4AL07070","MACK, STANLEY ALLEN","REP",2014,"H","AL",7,"C00540328"
"516","H4AL07088","JENKINS, JAMES MATTHEW","REP",2014,"H","AL",7,"C00551747"
"517","H4AL07096","JOHNSON, TAMARA HARRIS","DEM",2014,"H","AL",7,"C00560698"
"518","H4AR01051","MCPHERSON, JACKIE","DEM",2014,"H","AR",1,"C00558478"
"519","H4AR02133","HAYS, PATRICK HENRY","DEM",2014,"H","AR",2,"C00551242"
"520","H4AR02141","HILL, JAMES FRENCH","REP",2014,"H","AR",2,"C00551275"
"521","H4AR02158","CLEMMER, ANN V","REP",2014,"H","AR",2,"C00552257"
"522","H4AR02166","REYNOLDS, CONRAD EARL","REP",2014,"H","AR",2,"C00552273"
"523","H4AR03040","BREWER, THOMAS HILL","REP",2014,"H","AR",3,"C00551580"
"524","H4AR04048","WESTERMAN, BRUCE MR.","REP",2014,"H","AR",4,"C00548180"
"525","H4AR04055","MOLL, THOMAS","REP",2014,"H","AR",4,"C00548255"
"526","H4AR04063","WITT, JAMES LEE","DEM",2014,"H","AR",4,"C00551739"
"527","H4AS00036","AMATA, AUMUA","REP",2014,"H","AS",0,"C00393041"
"528","H4AS00069","JAMIAS, MAPU S.","DEM",2014,"H","AS",0,""
"529","H4AS00093","SUITONU-CHAPMAN, MELEAGI","DEM",2014,"H","AS",0,""
"530","H4AZ01038","SALMON, MATT","REP",2014,"H","AZ",5,"C00495630"
"531","H4AZ01145","KIEHNE, GARY","REP",2014,"H","AZ",1,"C00549204"
"532","H4AZ01152","KWASMAN, ADAM CHARLES","REP",2014,"H","AZ",1,""
"533","H4AZ01160","BROWN, JIM","REP",2014,"H","AZ",1,"C00554568"
"534","H4AZ02127","MARTIN, EDWARD T","REP",2014,"H","AZ",2,"C00550327"
"535","H4AZ02135","KAIS, SHELLEY M","REP",2014,"H","AZ",2,"C00551267"
"536","H4AZ02143","WOOTEN, CHARLES A","REP",2014,"H","AZ",2,"C00561050"
"537","H4AZ02168","DUDIKOFF, SYDENEY","REP",2014,"H","AZ",2,""
"538","H4AZ03059","KENNEDY, DAMIEN RICHARD","REP",2014,"H","AZ",3,"C00562850"
"539","H4AZ03067","POLAK, MIKE","REP",2014,"H","AZ",3,""
"540","H4AZ04024","FRANKS, TRENT","REP",2014,"H","AZ",8,"C00367110"
"541","H4AZ05088","WOODS, JAMES ISSAC","DEM",2014,"H","AZ",5,"C00557470"
"542","H4AZ06045","SCHWEIKERT, DAVID","REP",2014,"H","AZ",6,"C00540617"
"543","H4AZ07035","CHAVEZ, CESAR","DEM",2014,"H","AZ",7,"C00556696"
"544","H4AZ07043","GALLEGO, RUBEN","DEM",2014,"H","AZ",7,"C00558627"
"545","H4AZ07050","GALLARDO, STEVE M","DEM",2014,"H","AZ",7,"C00559088"
"546","H4AZ07068","WILCOX, MARY ROSE","DEM",2014,"H","AZ",7,"C00559989"
"547","H4AZ07076","MAUPIN JR, JARRETT BARTON","REP",2014,"H","AZ",7,"C00564559"
"548","H4AZ07084","WASSERMAN, BRIANNA","REP",2014,"H","AZ",7,""
"549","H4AZ07118","ORTEGA, GUSTAVO","DEM",2014,"H","AZ",7,""
"550","H4AZ07126","DUNN, GARY","REP",2014,"H","AZ",7,""
"551","H4AZ08066","VAN STEENWYK, CLAIR JEROME MARION","REP",2014,"H","AZ",8,"C00563361"
"552","H4AZ09015","VICTOR, MARC J","REP",2014,"H","AZ",9,"C00542548"
"553","H4AZ09023","WALTER, ANDREW","REP",2014,"H","AZ",9,"C00543280"
"554","H4CA01066","HALL, HEIDI","DEM",2014,"H","CA",1,"C00534123"
"555","H4CA01074","LEVINE, DAN","DEM",2014,"H","CA",1,"C00556423"
"556","H4CA02098","MENSING, DALE KENNETH","REP",2014,"H","CA",2,"C00543553"
"557","H4CA03096","LOGUE, DANIEL","REP",2014,"H","CA",3,"C00546564"
"558","H4CA04086","DACE, CHRISTOPHER MICHAEL","REP",2014,"H","CA",4,"C00551903"
"559","H4CA04094","JOHNSON, KRISTINE M","DEM",2014,"H","CA",4,"C00554964"
"560","H4CA04102","MOORE, ARTHUR S","REP",2014,"H","CA",4,"C00559252"
"561","H4CA07055","BIRMAN, IGOR A","REP",2014,"H","CA",7,"C00549188"
"562","H4CA08103","HANNOSH, PAUL","REP",2014,"H","CA",8,"C00552067"
"563","H4CA08111","CONOVER, RODNEY LEE","REP",2014,"H","CA",8,"C00555425"
"564","H4CA08129","LEE, ODESSIA","DEM",2014,"H","CA",8,"C00557736"
"565","H4CA09069","COLANGELO, STEVE ANTHONY","REP",2014,"H","CA",9,"C00543751"
"566","H4CA09077","DAVIS, KAREN MATHEWS","REP",2014,"H","CA",9,"C00552455"
"567","H4CA10075","EGGMAN, MICHAEL RAY","DEM",2014,"H","CA",10,"C00543843"
"568","H4CA11081","MCNERNEY, JERRY","DEM",2014,"H","CA",9,"C00398644"
"569","H4CA11107","QUANG, TUE PHAN","REP",2014,"H","CA",11,"C00556654"
"570","H4CA11115","DAYSOG, TONY","DEM",2014,"H","CA",11,"C00560938"
"571","H4CA11123","INGERSOL, KI","DEM",2014,"H","CA",11,"C00559955"
"572","H4CA12055","KHANNA, ROHIT","DEM",2014,"H","CA",17,"C00503185"
"573","H4CA12105","DAVIES, CURTIS R","REP",2014,"H","CA",12,"C00554022"
"574","H4CA12139","STEGER, MICHAEL G","DEM",2014,"H","CA",12,"C00558536"
"575","H4CA13087","SUNDEEN, DAKIN M","REP",2014,"H","CA",13,"C00559963"
"576","H4CA15066","BUSSELL, HUGH","REP",2014,"H","CA",15,"C00559450"
"577","H4CA16049","LOFGREN, ZOE","DEM",2014,"H","CA",19,"C00289603"
"578","H4CA16106","BOTELHO, JOANNA LYNN GARCIA","REP",2014,"H","CA",16,"C00549519"
"579","H4CA16114","GOOSSEN, MICHAEL WAYNE","REP",2014,"H","CA",16,"C00550160"
"580","H4CA16122","LEVEY, MELVIN","REP",2014,"H","CA",16,"C00551028"
"581","H4CA16130","MELTON, JOB EMANUEL","DEM",2014,"H","CA",16,"C00558841"
"582","H4CA16148","CRASS, STEVEN MICHAEL","REP",2014,"H","CA",16,"C00554543"
"583","H4CA17021","FARR, SAM","DEM",2014,"H","CA",20,"C00290429"
"584","H4CA17294","SINGH, VANILA M","REP",2014,"H","CA",17,"C00554204"
"585","H4CA17302","VANLANDINGHAM, JOEL","REP",2014,"H","CA",17,""
"586","H4CA18060","CHEW, ROBIN LEO","REP",2014,"H","CA",14,"C00546978"
"587","H4CA18078","FARRAR, WILSON","REP",2014,"H","CA",18,"C00551085"
"588","H4CA18086","ANDERSON, BRUCE GORDON","REP",2014,"H","CA",18,"C00559377"
"589","H4CA18094","FOX, RICHARD B","REP",2014,"H","CA",18,"C00559666"
"590","H4CA18102","BRAUN, OSCAR ALEJANDRO","REP",2014,"H","CA",18,""
"591","H4CA19092","LEE, JOHNNY","REP",2014,"H","CA",19,"C00527358"
"592","H4CA20082","COSTA, JIM","DEM",2014,"H","CA",16,"C00391029"
"593","H4CA21072","RENTERIA, AMANDA","DEM",2014,"H","CA",21,"C00550301"
"594","H4CA22104","MARRERO, SUZANNA AUGILERA","DEM",2014,"H","CA",22,""
"595","H4CA22112","CATANO, JOHN P","REP",2014,"H","CA",22,"C00563411"
"596","H4CA23011","WATERS, MAXINE MS","DEM",2014,"H","CA",43,"C00167585"
"597","H4CA23144","SANDOVAL, JESUS R","DEM",2014,"H","CA",23,"C00491977"
"598","H4CA23151","GARCIA, RAUL","DEM",2014,"H","CA",23,"C00565978"
"599","H4CA23169","BIGLAY, MIKE","REP",2014,"H","CA",23,""
"600","H4CA24134","COYNE, PAUL H JR","DEM",2014,"H","CA",24,"C00540666"
"601","H4CA24142","FAREED, JUSTIN","REP",2014,"H","CA",24,"C00551358"
"602","H4CA24159","FRANCISCO, DALE","REP",2014,"H","CA",24,"C00551721"
"603","H4CA24167","STUART, CYNTHIA ALEXIS","REP",2014,"H","CA",24,"C00556142"
"604","H4CA24175","ALLEN, BRAD DR","REP",2014,"H","CA",24,"C00557124"
"605","H4CA25107","THOMAS, EVAN CHARLES","DEM",2014,"H","CA",25,"C00550194"
"606","H4CA25115","PUENTES, JORGE RICARDO JR","DEM",2014,"H","CA",25,"C00550616"
"607","H4CA25123","KNIGHT, STEVE","REP",2014,"H","CA",25,"C00554014"
