"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"303","H2TN06030","BLACKBURN, MARSHA MRS.","REP",2016,"H","TN",7,"C00376939"
"304","H2TN07103","KUSTOFF, DAVID","REP",2016,"H","TN",8,"C00614826"
"305","H2TX00015","JOHNSON, EDDIE BERNICE","DEM",2016,"H","TX",30,"C00254573"
"306","H2TX01062","MCKELLAR, SHIRLEY JONETTA  DR","DEM",2016,"H","TX",1,"C00506287"
"307","H2TX03118","JOHNSON, SAM MR.","REP",2016,"H","TX",3,"C00250720"
"308","H2TX03126","SESSIONS, PETE MR.","REP",2016,"H","TX",32,"C00303305"
"309","H2TX05121","HENSARLING, JEB HON.","REP",2016,"H","TX",5,"C00370650"
"310","H2TX06137","JAQUESS, DONALD MAX","DEM",2016,"H","TX",6,"C00504225"
"311","H2TX07036","CARGAS, JAMES P","DEM",2016,"H","TX",7,"C00509299"
"312","H2TX10113","CADIEN, TAWANA W.","DEM",2016,"H","TX",10,"C00523902"
"313","H2TX14149","WEBER, RANDY","REP",2016,"H","TX",14,"C00502229"
"314","H2TX15047","RAMIREZ HINOJOSA, RUBEN","DEM",2016,"H","TX",15,"C00506675"
"315","H2TX15088","PARTAIN, JOHNNY RAY","DEM",2016,"H","TX",15,"C00518266"
"316","H2TX16185","O'ROURKE, ROBERT BETO","DEM",2016,"H","TX",16,"C00501197"
"317","H2TX21102","BOONE, DANIEL CURTIS","DEM",2016,"H","TX",21,"C00591446"
"318","H2TX23082","CUELLAR, HENRY","DEM",2016,"H","TX",28,"C00371302"
"319","H2TX23124","GALLEGO, PETE","DEM",2016,"H","TX",23,"C00575043"
"320","H2TX26093","BURGESS, MICHAEL C. DR.","REP",2016,"H","TX",26,"C00372532"
"321","H2TX27190","VELA, FILEMON MR.","DEM",2016,"H","TX",34,"C00513531"
"322","H2TX28057","HAYWARD, WILLIAM R","DEM",2016,"H","TX",28,"C00515916"
"323","H2TX29030","GREEN, RAYMOND E. 'GENE'","DEM",2016,"H","TX",29,"C00254185"
"324","H2TX30079","CARAWAY, BARBARA LEN MALLORY","DEM",2016,"H","TX",30,"C00501924"
"325","H2TX31044","CARTER, JOHN R. REP.","REP",2016,"H","TX",31,"C00371203"
"326","H2TX33040","WILLIAMS, ROGER","REP",2016,"H","TX",25,"C00498121"
"327","H2TX33073","VEASEY, MARC ALLISON MR.","DEM",2016,"H","TX",33,"C00506832"
"328","H2TX33099","MITCHELL, MONTE MARK","REP",2016,"H","TX",33,"C00552950"
"329","H2TX35011","CASTRO, JOAQUIN REP.","DEM",2016,"H","TX",20,"C00497933"
"330","H2TX35029","NARVAIZ, SUSAN","REP",2016,"H","TX",35,"C00504332"
"331","H2TX36134","COLE, MICHAEL K","DEM",2016,"H","TX",36,"C00551523"
"332","H2UT01094","BISHOP, ROBERT","REP",2016,"H","UT",1,"C00374231"
"333","H2UT02324","STEWART, CHRIS","REP",2016,"H","UT",2,"C00506931"
"334","H2UT04023","LOVE, MIA","REP",2016,"H","UT",4,"C00505776"
"335","H2VA04052","FORBES, J. RANDY","REP",2016,"H","VA",4,"C00365692"
"336","H2VA04102","WARD, ELLA PORTER","DEM",2016,"H","VA",4,"C00615187"
"337","H2VA06115","GOODLATTE, ROBERT W.","REP",2016,"H","VA",6,"C00257956"
"338","H2VI00082","PLASKETT, STACEY ","DEM",2016,"H","VI",0,"C00528182"
"339","H2WA06129","KILMER, DEREK","DEM",2016,"H","WA",6,"C00514893"
"340","H2WA10022","BRODHEAD, STEPHAN ANDREW","REP",2016,"H","WA",6,"C00500157"
"341","H2WA10048","FERGUSON, JENNIFER GIGI","DEM",2016,"H","WA",10,"C00604017"
"342","H2WI02124","POCAN, MARK","DEM",2016,"H","WI",2,"C00502179"
"343","H4AL01123","BYRNE, BRADLEY ROBERTS","REP",2016,"H","AL",1,"C00545673"
"344","H4AL03061","SMITH, JESSE TREMAIN","DEM",2016,"H","AL",3,"C00569699"
"345","H4AL06098","PALMER, GARY","REP",2016,"H","AL",6,"C00551374"
"346","H4AR02141","HILL, JAMES FRENCH","REP",2016,"H","AR",2,"C00551275"
"347","H4AR04048","WESTERMAN, BRUCE MR.","REP",2016,"H","AR",4,"C00548180"
"348","H4AS00036","AMATA, AUMUA","REP",2016,"H","AS",0,"C00393041"
"349","H4AS00069","JAMIAS, MAPU S.","DEM",2016,"H","AS",0,"C00625780"
"350","H4AS00093","SUITONU-CHAPMAN, MELEAGI","DEM",2016,"H","AS",0,""
"351","H4AZ01038","SALMON, MATT","REP",2016,"H","AZ",5,"C00495630"
"352","H4AZ01145","KIEHNE, GARY","REP",2016,"H","AZ",1,"C00572057"
"353","H4AZ04024","FRANKS, TRENT","REP",2016,"H","AZ",8,"C00367110"
"354","H4AZ06045","SCHWEIKERT, DAVID","REP",2016,"H","AZ",6,"C00540617"
"355","H4AZ07035","CHAVEZ, CESAR","DEM",2016,"H","AZ",7,"C00556696"
"356","H4AZ07043","GALLEGO, RUBEN","DEM",2016,"H","AZ",7,"C00558627"
"357","H4AZ07118","ORTEGA, GUSTAVO","DEM",2016,"H","AZ",7,"C00610261"
"358","H4AZ08066","VAN STEENWYK, CLAIR JEROME MARION","REP",2016,"H","AZ",8,"C00563361"
"359","H4CA02098","MENSING, DALE KENNETH","REP",2016,"H","CA",2,"C00543553"
"360","H4CA10075","EGGMAN, MICHAEL RAY","DEM",2016,"H","CA",10,"C00543843"
"361","H4CA11081","MCNERNEY, JERRY","DEM",2016,"H","CA",9,"C00398644"
"362","H4CA12055","KHANNA, ROHIT","DEM",2016,"H","CA",17,"C00503185"
"363","H4CA16049","LOFGREN, ZOE","DEM",2016,"H","CA",19,"C00289603"
"364","H4CA17021","FARR, SAM","DEM",2016,"H","CA",20,"C00290429"
"365","H4CA18094","FOX, RICHARD B","REP",2016,"H","CA",18,"C00605196"
"366","H4CA20082","COSTA, JIM MR.","DEM",2016,"H","CA",16,"C00391029"
"367","H4CA23011","WATERS, MAXINE MS","DEM",2016,"H","CA",43,"C00167585"
"368","H4CA24142","FAREED, JUSTIN","REP",2016,"H","CA",24,"C00572560"
"369","H4CA25107","THOMAS, EVAN CHARLES","DEM",2016,"H","CA",25,"C00550194"
"370","H4CA25123","KNIGHT, STEVE","REP",2016,"H","CA",25,"C00554014"
"371","H4CA26139","DAGNESSES, RAFAEL","REP",2016,"H","CA",26,"C00583120"
"372","H4CA30107","DAVIS, LUKE","DEM",2016,"H","CA",30,"C00558965"
"373","H4CA30123","RAB, AEJAZ (RAJI)","DEM",2016,"H","CA",30,"C00581058"
"374","H4CA31071","CHABOT, PAUL R DR.","REP",2016,"H","CA",31,"C00557884"
"375","H4CA31105","DOWNING, RYAN","REP",2016,"H","CA",38,""
"376","H4CA33119","LIEU, TED","DEM",2016,"H","CA",33,"C00556506"
"377","H4CA35031","TORRES, NORMA","DEM",2016,"H","CA",35,"C00557652"
"378","H4CA36096","WHITEHEAD, PAUL","REP",2016,"H","CA",36,"C00403634"
"379","H4CA42086","SHERIDAN, TIMOTHY J","DEM",2016,"H","CA",42,"C00546580"
"380","H4CA44157","JOYA, ANALILIA","DEM",2016,"H","CA",44,"C00620724"
"381","H4CA45089","RATHS, GREGORY G","REP",2016,"H","CA",45,"C00608299"
"382","H4CA45097","WALTERS, MIMI","REP",2016,"H","CA",45,"C00546853"
"383","H4CA47069","WHALLON, ANDREW","REP",2016,"H","CA",47,"C00552604"
"384","H4CA52077","SIMON, FRED J JR MD","REP",2016,"H","CA",52,"C00610576"
"385","H4CO03241","SHELDON, STEPHEN MARC","DEM",2016,"H","CO",3,"C00613745"
"386","H4CO04090","BUCK, KENNETH R","REP",2016,"H","CO",4,"C00573378"
"387","H4CT04114","SHABAN, JOHN T","REP",2016,"H","CT",4,"C00550087"
"388","H4FL01155","WICHERN, MARK","REP",2016,"H","FL",1,"C00618645"
"389","H4FL02062","GRAHAM, GWEN","DEM",2016,"H","FL",2,"C00543249"
"390","H4FL08077","WESTBROOK, CORRY","DEM",2016,"H","FL",8,"C00543173"
"391","H4FL08093","DUNCAN, CHRISTOPHER L. JR","DEM",2016,"H","FL",8,"C00589564"
"392","H4FL11071","KOLLER, DAVID C","DEM",2016,"H","FL",11,"C00552448"
"393","H4FL13101","JOLLY, DAVID W.","REP",2016,"H","FL",13,"C00551572"
"394","H4FL13135","BIRCHER, MARK WILLIAM","REP",2016,"H","FL",13,"C00592881"
"395","H4FL14091","NEELD J, ROBERT M","DEM",2016,"H","FL",19,"C00620211"
"396","H4FL16088","FISHER, MARK FLEMING","REP",2016,"H","FL",11,"C00384404"
"397","H4FL17037","ELLISON, ALLEN L","DEM",2016,"H","FL",17,"C00574236"
"398","H4FL18068","DOMINO, CARL J","REP",2016,"H","FL",18,"C00547281"
"399","H4FL19058","FREEMAN, APRIL JUNE","DEM",2016,"H","FL",17,"C00541359"
"400","H4FL19074","CLAWSON, CURTIS J","REP",2016,"H","FL",19,"C00554972"
"401","H4FL20023","SCHULTZ, DEBBIE WASSERMAN","DEM",2016,"H","FL",23,"C00385773"
"402","H4FL20064","BONNERQ, JAY ALAN","REP",2016,"H","FL",20,"C00550848"
"403","H4FL22086","MCGEE, ANDREA LEIGH LEIGH","REP",2016,"H","FL",22,"C00553388"
"404","H4FL22110","SPAIN, PAUL DOUGLAS MR.","REP",2016,"H","FL",21,"C00564948"
"405","H4FL26038","CURBELO, CARLOS MR.","REP",2016,"H","FL",26,"C00546846"
"406","H4GA01039","CARTER, EARL LEROY","REP",2016,"H","GA",1,"C00543967"
"407","H4GA02060","DUKE, GREGORY PAUL","REP",2016,"H","GA",2,"C00542480"
"408","H4GA06087","PRICE, THOMAS EDMUNDS","REP",2016,"H","GA",6,"C00386755"
"409","H4GA08067","WESTMORELAND, LYNN A.","REP",2016,"H","GA",3,"C00387126"
"410","H4GA09065","FONTAINE, BERNARD ARTHUR","REP",2016,"H","GA",9,"C00559815"
"411","H4GA11061","LOUDERMILK, BARRY","REP",2016,"H","GA",11,"C00543892"
"412","H4GA11103","COLLINS, HAYDEN THOMAS JR","REP",2016,"H","GA",11,"C00552307"
"413","H4GA11111","WILSON, DONALD E JR","DEM",2016,"H","GA",11,"C00623454"
"414","H4GA12051","YU, EUGENE MR.","REP",2016,"H","GA",12,"C00606970"
"415","H4GU00021","METCALFE, MARGARET","REP",2016,"H","GU",0,"C00565705"
"416","H4HI01134","TAKAI, KYLE MARK","DEM",2016,"H","HI",1,"C00548131"
"417","H4IA01069","MURPHY, PATRICK","DEM",2016,"H","IA",1,"C00541938"
"418","H4IA01077","VERNON, MONICA W","DEM",2016,"H","IA",1,"C00571562"
"419","H4IA03099","CRAMER, ROBERT JAMES","REP",2016,"H","IA",3,"C00555961"
"420","H4IA03115","YOUNG, DAVID","REP",2016,"H","IA",3,"C00545616"
"421","H4IA03123","GRANDANETTE, JOE","REP",2016,"H","IA",3,""
"422","H4IA04113","MOWRER, JIM","DEM",2016,"H","IA",3,"C00546549"
"423","H4ID01123","MARIE, LISA","REP",2016,"H","ID",2,""
"424","H4IL02236","RAYBURN, CHARLES","DEM",2016,"H","IL",2,""
"425","H4IL02269","BRUTUS, O. PATRICK","DEM",2016,"H","IL",1,"C00592741"
"426","H4IL03077","LIPINSKI, DANIEL WILLIAM WILLIAM","DEM",2016,"H","IL",3,"C00405431"
"427","H4IL07037","DAVIS, DANNY K. MR.","DEM",2016,"H","IL",7,"C00172619"
"428","H4IL12060","BOST, MICHAEL","REP",2016,"H","IL",12,"C00546499"
"429","H4IL14124","HOSTA, JOHN","DEM",2016,"H","IL",14,""
"430","H4IN01012","VISCLOSKY, PETER J.","DEM",2016,"H","IN",1,"C00166504"
"431","H4IN02150","CARPENTER, DOUGLAS M.","DEM",2016,"H","IN",2,""
"432","H4IN02168","PETERMANN, JEFF","REP",2016,"H","IN",2,""
"433","H4IN03117","BARINGER, MARK WILLIAM","REP",2016,"H","IN",3,""
"434","H4IN04172","DALE, JOHN","DEM",2016,"H","IN",4,"C00553438"
"435","H4IN04180","GRANT, KEVIN JAY","REP",2016,"H","IN",4,""
"436","H4IN05112","DAVIDSON, ALLEN RAY","DEM",2016,"H","IN",5,"C00596866"
"437","H4IN05120","DENNEY, SHAWN ALLEN","DEM",2016,"H","IN",5,"C00555177"
"438","H4IN07159","GODFREY, CURTIS","DEM",2016,"H","IN",7,""
"439","H4IN09098","THOMAS, WILLIAM JOSEPH","DEM",2016,"H","IN",9,""
"440","H4KS01059","LAPOLICE, ALAN","DEM",2016,"H","KS",1,"C00552810"
"441","H4KS03170","MARSELUS, REGINALD W","DEM",2016,"H","KS",3,"C00592634"
"442","H4KY01040","WHITFIELD, WAYNE EDWARD","REP",2016,"H","KY",1,"C00289983"
"443","H4KY01073","GASKINS, SAMUEL LEWIS","DEM",2016,"H","KY",1,"C00565663"
"444","H4KY06148","COBLENZ, MICHAEL","DEM",2016,"H","KY",6,"C00607242"
"445","H4KY06163","YOUNG, GEOFFREY M","DEM",2016,"H","KY",6,"C00599514"
"446","H4LA01147","DUGAS, LEE A","DEM",2016,"H","LA",1,""
"447","H4LA05080","MAYO, JAMIE","DEM",2016,"H","LA",5,"C00567123"
"448","H4LA05221","ABRAHAM, RALPH LEE DR. JR.","REP",2016,"H","LA",5,"C00563940"
"449","H4LA06062","LIEBERMAN, RICHARD ","DEM",2016,"H","LA",6,"C00542472"
"450","H4LA06153","GRAVES, GARRET","REP",2016,"H","LA",6,"C00558486"
"451","H4LA07029","BOUSTANY, CHARLES W. DR. JR.","REP",2016,"H","LA",3,"C00394866"
"452","H4MA03022","MCGOVERN, JAMES P","DEM",2016,"H","MA",2,"C00285171"
"453","H4MA03097","WOFFORD, ROSEANN","REP",2016,"H","MA",3,"C00564450"
"454","H4MA05084","CLARK, KATHERINE","DEM",2016,"H","MA",5,"C00541888"
"455","H4MA06090","MOULTON, SETH","DEM",2016,"H","MA",6,"C00547240"
"456","H4MA09052","ALLIEGRO, MARK C","REP",2016,"H","MA",9,"C00607770"
"457","H4MD01127","GOFF, JONATHAN MARVIN JR","REP",2016,"H","MD",1,"C00612671"
"458","H4MD03115","MOLYETT, MATTHEW DAVID","DEM",2016,"H","MD",3,"C00560466"
"459","H4MD04113","CHRISTOPHER, WARREN","DEM",2016,"H","MD",4,"C00550004"
"460","H4MD05144","ARNESS, MARK KENNETH","REP",2016,"H","MD",5,"C00574939"
"461","H4MD06209","PAINTER, HAROLD WALTON JR","REP",2016,"H","MD",6,"C00553982"
"462","H4MD07066","PEARSON, MICHAEL TYRONE","REP",2016,"H","MD",7,"C00566653"
"463","H4MD07074","VAUGHN, CARROGAN R","REP",2016,"H","MD",7,"C00565200"
"464","H4MD08171","FICKER, ROBIN K A","REP",2016,"H","MD",6,"C00601021"
"465","H4ME02200","CAIN, EMILY","DEM",2016,"H","ME",2,"C00546077"
"466","H4ME02218","JACKSON, TROY","DEM",2016,"H","ME",1,"C00546572"
"467","H4ME02234","POLIQUIN, BRUCE L","REP",2016,"H","ME",2,"C00518654"
"468","H4MI04118","MITCHELL, PAUL III","REP",2016,"H","MI",10,"C00581090"
"469","H4MI04126","MOOLENAAR, JOHN","REP",2016,"H","MI",4,"C00561530"
"470","H4MI05123","HARDWICK, ALAN","REP",2016,"H","MI",5,""
"471","H4MI06105","CLEMENTS, PAUL COLIN","DEM",2016,"H","MI",6,"C00540856"
"472","H4MI07103","WALBERG, TIMOTHY L HON.","REP",2016,"H","MI",7,"C00390724"
"473","H4MI07194","NORTH, DOUGLAS RADCLIFFE","REP",2016,"H","MI",7,""
"474","H4MI08135","BISHOP, MIKE","REP",2016,"H","MI",8,"C00561001"
"475","H4MI11089","KUMAR, ANIL","DEM",2016,"H","MI",11,"C00548925"
"476","H4MI11097","TROTT, DAVID A","REP",2016,"H","MI",11,"C00548941"
"477","H4MI12079","DINGELL, DEBBIE","DEM",2016,"H","MI",12,"C00558213"
"478","H4MI13200","GORMAN, JEFF","REP",2016,"H","MI",13,""
"479","H4MN05071","DAGGETT, DOUGLAS JAMES","REP",2016,"H","MN",5,"C00563205"
"480","H4MN05089","BAUER, LEE","DEM",2016,"H","MN",5,""
"481","H4MN06087","EMMER, THOMAS EARL JR.","REP",2016,"H","MN",6,"C00545749"
"482","H4MN08083","MILLS, STEWART MR.","REP",2016,"H","MN",8,"C00588871"
"483","H4MO04138","WEBB, JOHN E","REP",2016,"H","MO",4,"C00565523"
"484","H4MO05234","CLEAVER, EMANUEL II","DEM",2016,"H","MO",5,"C00395848"
"485","H4MO05333","KNOX, BERTON A.","REP",2016,"H","MO",5,""
"486","H4MO06083","FIELDS, EDWARDS DWAYNE","DEM",2016,"H","MO",6,""
"487","H4MO06091","REID, KYLE","REP",2016,"H","MO",6,""
"488","H4MO07065","REED, STEVEN L","DEM",2016,"H","MO",7,"C00293803"
"489","H4MO07131","WILLIAMS, REBECCA GENEVIEVE MS","DEM",2016,"H","MO",7,"C00560623"
"490","H4MS02068","THOMPSON, BENNIE G.","DEM",2016,"H","MS",2,"C00279851"
"491","H4MS03041","QUINN, DENNIS C.","DEM",2016,"H","MS",3,""
"492","H4MT01041","ZINKE, RYAN K","REP",2016,"H","MT",0,"C00550871"
"493","H4NC01046","BUTTERFIELD, G K","DEM",2016,"H","NC",1,"C00401190"
"494","H4NC03059","GRIFFIN, WILLIAM TAYLOR","REP",2016,"H","NC",3,"C00581314"
"495","H4NC05146","FOXX, VIRGINIA ANN","REP",2016,"H","NC",5,"C00386748"
"496","H4NC05245","BRANNON, JOSHUA ""JOSH""","DEM",2016,"H","NC",5,"C00560433"
"497","H4NC05260","HENLEY, GARDENIA M","DEM",2016,"H","NC",12,"C00562181"
"498","H4NC06052","WALKER, BRADLEY MARK","REP",2016,"H","NC",6,"C00543231"
"499","H4NC06136","DAVIS, BRUCE EDWARD SR.","DEM",2016,"H","NC",13,"C00556944"
"500","H4NC06144","KOPF, KENN","REP",2016,"H","NC",6,"C00561258"
"501","H4NC07100","CASTEEN, J WESLEY","DEM",2016,"H","NC",7,"C00621953"
"502","H4NC10047","MCHENRY, PATRICK TIMOTHY","REP",2016,"H","NC",10,"C00393629"
"503","H4NC11086","HILL, TOM","DEM",2016,"H","NC",11,"C00567826"
"504","H4NC12068","MOORE, RODNEY WAYNE","DEM",2016,"H","NC",12,"C00545228"
"505","H4NC12084","GRAHAM, MALCOLM","DEM",2016,"H","NC",12,"C00545756"
"506","H4NC12100","ADAMS, ALMA SHEALEY","DEM",2016,"H","NC",12,"C00546358"
"507","H4NC12142","THREATT, ARCHIE LEON","REP",2016,"H","NC",12,"C00603498"
"508","H4NC13058","SANYAL, ARUNAVA ""RON""","DEM",2016,"H","NC",13,"C00561340"
"509","H4NE01064","FORTENBERRY, JEFFREY L. HONORABLE","REP",2016,"H","NE",1,"C00395467"
"510","H4NE02054","ASHFORD, BRAD","DEM",2016,"H","NE",2,"C00557181"
"511","H4NE02120","MAXWELL, CHIP","REP",2016,"H","NE",2,"C00565598"
"512","H4NH01219","INNIS, DANIEL E","REP",2016,"H","NH",1,"C00551044"
"513","H4NH02258","LAWRENCE, JAMES","REP",2016,"H","NH",2,"C00565119"
"514","H4NJ01084","NORCROSS, DONALD W","DEM",2016,"H","NJ",1,"C00558320"
"515","H4NJ02157","COLE, DAVID HAGERTY","DEM",2016,"H","NJ",2,"C00608968"
"516","H4NJ03130","MACARTHUR, THOMAS","REP",2016,"H","NJ",3,"C00557520"
"517","H4NJ03163","LAVERGNE, FREDERICK JOHN","DEM",2016,"H","NJ",3,"C00611418"
"518","H4NJ04112","GANDOLFO, ANGELA MARIE","DEM",2016,"H","NJ",4,"C00550681"
"519","H4NJ09095","WILDES, MICHAEL","DEM",2016,"H","NJ",9,"C00404335"
"520","H4NJ10085","FRASER, AARON WALTER","DEM",2016,"H","NJ",10,"C00549683"
"521","H4NJ11109","VAN GLAHN, RICHARD EDWARD","REP",2016,"H","NJ",11,"C00616326"
"522","H4NJ11117","BROGOWSKI, LEE ANNE","DEM",2016,"H","NJ",11,""
"523","H4NJ12149","COLEMAN, BONNIE WATSON","DEM",2016,"H","NJ",12,"C00558437"
"524","H4NM01124","PRIEM, RICHARD G","REP",2016,"H","NM",1,"C00553420"
"525","H4NV01153","TEIJEIRO, ANNETTE","REP",2016,"H","NV",3,"C00559492"
"526","H4NV02136","ALM, VANCE STEVEN","DEM",2016,"H","NV",2,"C00564740"
"527","H4NV04017","HARDY, CRESENT","REP",2016,"H","NV",4,"C00550608"
"528","H4NV04033","MONROE, MIKE","REP",2016,"H","NV",4,""
"529","H4NY04075","RICE, KATHLEEN","DEM",2016,"H","NY",4,"C00555813"
"530","H4NY05098","LAWRENCE, NATHAN MARTIN","DEM",2016,"H","NY",5,"C00561126"
"531","H4NY07102","KURZON, JEFFREY MEAD","DEM",2016,"H","NY",7,"C00541482"
"532","H4NY10098","SLOAN, SAM","DEM",2016,"H","NY",13,"C00562637"
"533","H4NY11138","CLARKE, YVETTE D","DEM",2016,"H","NY",9,"C00415331"
"534","H4NY15071","POWELL, ADAM CLAYTON IV","DEM",2016,"H","NY",13,"C00542761"
"535","H4NY21079","STEFANIK, ELISE M.","REP",2016,"H","NY",21,"C00547893"
"536","H4NY22051","TENNEY, CLAUDIA","REP",2016,"H","NY",22,"C00561183"
"537","H4NY24073","KATKO, JOHN M","REP",2016,"H","NY",24,"C00556365"
"538","H4NY27076","HIGGINS, BRIAN","DEM",2016,"H","NY",26,"C00401034"
"539","H4NY29098","ASSINI, MARK W","REP",2016,"H","NY",25,"C00555219"
"540","H4OH00028","LUCHANSKY, JOHN","DEM",2016,"H","OH",13,""
"541","H4OH02131","RICHARDS, RONNY HARRISON","DEM",2016,"H","OH",2,"C00590059"
"542","H4OH04046","GARRETT, JANET PATRICIA MRS.","DEM",2016,"H","OH",4,"C00560847"
"543","H4OH08054","GURR, ERIK ROBERT","REP",2016,"H","OH",8,"C00549881"
"544","H4OH08062","WINTEREGG, J D","REP",2016,"H","OH",8,"C00551465"
"545","H4OH10167","KLEPINGER, ROBERT P","DEM",2016,"H","OH",10,"C00565622"
"546","H4OH14102","WAGER, MICHAEL","DEM",2016,"H","OH",14,"C00538637"
"547","H4OH14110","LYNCH, MATT","REP",2016,"H","OH",14,"C00580621"
"548","H4OK02170","HARRIS-TILL, JOSHUA B","DEM",2016,"H","OK",2,"C00607663"
"549","H4OK05066","SMITH, BERT","DEM",2016,"H","OK",4,"C00517250"
"550","H4OK05132","RUSSELL, STEVEN DANE","REP",2016,"H","OK",5,"C00558510"
"551","H4OK05165","LEONARD, LEONA","DEM",2016,"H","OK",5,""
"552","H4OK06056","LUCAS, FRANK D.","REP",2016,"H","OK",3,"C00287912"
"553","H4PA02051","JAMES, ARMOND","REP",2016,"H","PA",13,"C00568295"
"554","H4PA03117","KELLY, MIKE","REP",2016,"H","PA",3,""
"555","H4PA05062","TAYLOR, KERITH STRANO","DEM",2016,"H","PA",5,"C00555458"
"556","H4PA06052","PARRISH, MICHAEL D","DEM",2016,"H","PA",6,"C00553990"
"557","H4PA07092","BALCHUNIS, MARY ELLEN","DEM",2016,"H","PA",7,"C00560920"
"558","H4PA08074","FITZPATRICK, MICHAEL G.","REP",2016,"H","PA",8,"C00475103"
"559","H4PA08116","NAUGHTON, SHAUGHNESSY","DEM",2016,"H","PA",8,"C00544288"
"560","H4PA09056","HALVORSON, ARTHUR L","REP",2016,"H","PA",9,"C00545681"
"561","H4PA12043","MCCLELLAND, ERIN","DEM",2016,"H","PA",12,"C00543918"
"562","H4PA13199","BOYLE, BRENDAN F","DEM",2016,"H","PA",13,"C00543363"
"563","H4PA15087","DENT, CHARLES W. REP.","REP",2016,"H","PA",15,"C00386847"
"564","H4PA16077","KITTAPPA, RAJA","DEM",2016,"H","PA",16,"C00560417"
"565","H4PA17141","CONNOLLY, MATT","REP",2016,"H","PA",17,"C00558791"
"566","H4PA18131","DOYLE, MIKE","DEM",2016,"H","PA",14,"C00290064"
"567","H4RI01133","TAUB, H. RUSSELL","REP",2016,"H","RI",1,"C00571067"
"568","H4RI02065","HAMILTON, JOHN D","DEM",2016,"H","RI",2,"C00623165"
"569","H4RI02107","REIS, RHUE","REP",2016,"H","RI",2,"C00618892"
"570","H4SC01073","SANFORD, MARSHALL C. HON.","REP",2016,"H","SC",1,"C00285254"
"571","H4SC01271","CHERNY, DIMITRI","DEM",2016,"H","SC",1,"C00568907"
"572","H4SC03111","CLEVELAND, HOSEA N","DEM",2016,"H","SC",3,"C00616888"
"573","H4TN04130","CARR, JOE","REP",2016,"H","TN",6,"C00617282"
"574","H4TN04155","FAPARUSI, YOMI DR. SR.","REP",2016,"H","TN",4,"C00545608"
"575","H4TN08057","HOBSON, RICKEY","DEM",2016,"H","TN",8,""
"576","H4TN08099","MILLS, JOHN JOHN","REP",2016,"H","TN",8,"C00565366"
"577","H4TN09071","ALBERSON, FLOYD WAYNE","REP",2016,"H","TN",9,""
"578","H4TX02108","POE, TED","REP",2016,"H","TX",2,"C00392670"
"579","H4TX04039","GOHMERT, LOUIS B. MR. JR.","REP",2016,"H","TX",1,"C00386532"
"580","H4TX04153","RATCLIFFE, JOHN L","REP",2016,"H","TX",4,"C00554113"
"581","H4TX06117","BARTON, JOE LINUS","REP",2016,"H","TX",6,"C00195065"
"582","H4TX09095","GREEN, ALEXANDER","DEM",2016,"H","TX",9,"C00578567"
"583","H4TX10028","DOGGETT, LLOYD","DEM",2016,"H","TX",35,"C00286500"
"584","H4TX10093","MCCAUL, MICHAEL","REP",2016,"H","TX",10,"C00392688"
"585","H4TX13014","THORNBERRY, MAC","REP",2016,"H","TX",13,"C00286187"
"586","H4TX14079","BROWN, DONALD GLENN JR","DEM",2016,"H","TX",14,"C00552018"
"587","H4TX18054","LEE, SHEILA JACKSON","DEM",2016,"H","TX",18,"C00287904"
"588","H4TX19102","NEUGEBAUER, RANDY HONORABLE","REP",2016,"H","TX",19,"C00384016"
"589","H4TX19136","CONAWAY, MICHAEL HONORABLE","REP",2016,"H","TX",11,"C00383828"
"590","H4TX19185","MAY, DONALD ROBERT LEE","REP",2016,"H","TX",19,"C00384552"
"591","H4TX21041","MCCALL, BRIAN MATTHEW","REP",2016,"H","TX",21,"C00543025"
"592","H4TX22163","GIBSON, MARK","DEM",2016,"H","TX",22,"C00597005"
"593","H4TX24094","MARCHANT, KENNY E MR.","REP",2016,"H","TX",24,"C00393348"
"594","H4TX26081","KRAUSE, JOEL AUGUST","REP",2016,"H","TX",26,"C00550152"
"595","H4TX27030","VADEN, WILLIAM R","REP",2016,"H","TX",34,"C00474908"
"596","H4TX36072","ROURKE, ROBB O","DEM",2016,"H","TX",22,"C00585257"
"597","H4UT01116","CHIU, DAVID YU-LIN","REP",2016,"H","UT",1,""
"598","H4UT03211","TRYON, STEPHEN P.","DEM",2016,"H","UT",3,"C00561332"
"599","H4UT04011","OWENS, H DOUGLAS","DEM",2016,"H","UT",4,"C00581827"
"600","H4VA07143","BRAT, DAVID ALAN MR.","REP",2016,"H","VA",7,"C00554949"
"601","H4VA08224","BEYER, DONALD STERNOFF JR.","DEM",2016,"H","VA",8,"C00555888"
"602","H4VA10089","COMSTOCK, BARBARA J HONORABLE","REP",2016,"H","VA",10,"C00554261"
"603","H4WA01258","SUTHERLAND, ROBERT J","REP",2016,"H","WA",1,"C00622068"
"604","H4WA04088","DIDIER, CLINT","REP",2016,"H","WA",4,"C00618009"
"605","H4WA04104","NEWHOUSE, DAN","REP",2016,"H","WA",4,"C00559393"
"606","H4WA05077","MCMORRIS RODGERS, CATHY","REP",2016,"H","WA",5,"C00390476"
