"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"642","H0IL09098","TARNASIEWICZ-HELDUT, ANDREW","DEM",2020,"H","IL",9,"C00711283"
"643","H0IL09106","SOLLICH, MICHAEL MR.","REP",2020,"H","IL",9,""
"644","H0IL10351","MUKHERJEE, VALERIE RAMIREZ","REP",2020,"H","IL",10,"C00707539"
"645","H0IL10369","WANG, ANDREW","DEM",2020,"H","IL",10,"C00715912"
"646","H0IL10377","BROAD, ADAM","DEM",2020,"H","IL",10,"C00717975"
"647","H0IL11052","KINZINGER, ADAM","REP",2020,"H","IL",16,"C00458877"
"648","H0IL11102","VENTURA, RACHEL F","DEM",2020,"H","IL",11,"C00712679"
"649","H0IL11110","LAIB, RICK","REP",2020,"H","IL",11,"C00715334"
"650","H0IL11128","BANSAL, KRISHNA K","REP",2020,"H","IL",11,"C00721217"
"651","H0IL12092","FUNK, JOEL DAVID","DEM",2020,"H","IL",12,"C00714584"
"652","H0IL12100","LENZI, RAYMOND CARL DR.","DEM",2020,"H","IL",12,"C00725564"
"653","H0IL13066","SMITH, STEFANIE","DEM",2020,"H","IL",13,"C00723619"
"654","H0IL14148","QUIGLEY, MATTHEW MARK MR.","REP",2020,"H","IL",14,"C00693556"
"655","H0IL14155","MALOUF, DANIEL","REP",2020,"H","IL",14,"C00697235"
"656","H0IL14163","GRADEL, TED","REP",2020,"H","IL",14,"C00703736"
"657","H0IL14171","MARTER, JAMES THOMAS","REP",2020,"H","IL",14,""
"658","H0IL14189","REZIN, SUE","REP",2020,"H","IL",14,"C00711580"
"659","H0IL14197","LAUF, CATALINA","REP",2020,"H","IL",14,"C00716597"
"660","H0IL14205","CATELLA, ANTHONY","REP",2020,"H","IL",14,"C00720458"
"661","H0IL14213","EVANS, JERRY","REP",2020,"H","IL",14,"C00723767"
"662","H0IL15095","HURSEY, JOHN WESLEY JR","DEM",2020,"H","IL",15,"C00712158"
"663","H0IL15103","WALKER, ALEX","REP",2020,"H","IL",15,"C00717967"
"664","H0IL15111","FULLER, LORI","REP",2020,"H","IL",15,"C00720243"
"665","H0IL15129","MILLER, MARY","REP",2020,"H","IL",15,"C00723916"
"666","H0IL15137","BAMBENEK, JOHN CHRISTIAN","REP",2020,"H","IL",15,"C00724591"
"667","H0IL15145","WOLFF, KERRY ALLEN","REP",2020,"H","IL",15,"C00725028"
"668","H0IL15152","LANE, JACOB P MR.","REP",2020,"H","IL",15,""
"669","H0IL15160","GRAY, KENT","REP",2020,"H","IL",15,"C00726216"
"670","H0IL15178","MCCUAN, RON","REP",2020,"H","IL",15,""
"671","H0IL15186","DUNCAN, DARREN","REP",2020,"H","IL",15,"C00729210"
"672","H0IL15194","WEAVER, ERIKA C","DEM",2020,"H","IL",15,"C00729426"
"673","H0IL15202","ELLINGTON, CHARLES RICHARD DR. JR.","REP",2020,"H","IL",15,"C00730101"
"674","H0IL15210","MORTON, CRAIG","DEM",2020,"H","IL",15,"C00735423"
"675","H0IL16184","BRZOZOWSKI, DANI","DEM",2020,"H","IL",16,"C00718742"
"676","H0IL16192","BAER, BENJAMIN MICHAEL","DEM",2020,"H","IL",16,""
"677","H0IL17075","SWISHER, WILLIAM CRAIG MR.","DEM",2020,"H","IL",17,"C00706911"
"678","H0IL17083","KING, ESTHER JOY","REP",2020,"H","IL",17,"C00716498"
"679","H0IL17091","HELMICK, CHARLES WILLIAM MR JR","REP",2020,"H","IL",17,""
"680","H0IL17109","FARRELL, EUGENE MR.","REP",2020,"H","IL",17,"C00717058"
"681","H0IL17117","ZASTROW, THOMAS ALVIN MR","REP",2020,"H","IL",17,""
"682","H0IL17125","EDWARDS, SPANKY","DEM",2020,"H","IL",17,"C00725002"
"683","H0IL18065","HAASIS, MARK","DEM",2020,"H","IL",18,"C00724930"
"684","H0IL18073","PETRILLI, GEORGE","DEM",2020,"H","IL",18,"C00760231"
"685","H0IN01135","MCDERMOTT, THOMAS M JR","DEM",2020,"H","IN",1,"C00726018"
"686","H0IN01143","HARPER, JAMES","DEM",2020,"H","IN",1,"C00726703"
"687","H0IN01150","MRVAN, FRANK J.","DEM",2020,"H","IN",1,"C00727529"
"688","H0IN01168","REARDON, MARA","DEM",2020,"H","IN",1,"C00727768"
"689","H0IN01176","FARRAR, RYAN","DEM",2020,"H","IN",1,"C00727925"
"690","H0IN01184","HAAKE, SABRINA","DEM",2020,"H","IN",1,"C00729145"
"691","H0IN01192","MOSBY, WENDELL","DEM",2020,"H","IN",1,"C00735613"
"692","H0IN01200","BOROM, MELISSA","DEM",2020,"H","IN",1,"C00733709"
"693","H0IN01218","SCAIFE, DELANO MICHAEL","REP",2020,"H","IN",1,"C00734111"
"694","H0IN01226","LEMMONS, SPENCER","REP",2020,"H","IN",1,"C00755470"
"695","H0IN01234","BERGERON, DION MICHAEL MR.","REP",2020,"H","IN",1,"C00735639"
"696","H0IN01242","HANDLEY, MONT ANDREW","REP",2020,"H","IN",1,"C00737098"
"697","H0IN01259","LAMB, RYAN","DEM",2020,"H","IN",1,""
"698","H0IN01267","COSTELLO, SCOTT L MR","DEM",2020,"H","IN",1,"C00736298"
"699","H0IN01283","CASTRO, CARRIE","DEM",2020,"H","IN",1,""
"700","H0IN01291","HALL, JOHN HENRY","DEM",2020,"H","IN",1,""
"701","H0IN01309","SYLWESTROWICZ, ANDREW","DEM",2020,"H","IN",1,"C00750190"
"702","H0IN01317","POWERS, WILLIAM F (BILL)","REP",2020,"H","IN",1,""
"703","H0IN02190","WALORSKI SWIHART, JACKIE","REP",2020,"H","IN",2,"C00468579"
"704","H0IN02232","MARKS, ELLEN L.","DEM",2020,"H","IN",2,"C00713842"
"705","H0IN02240","DAVIS, CHRISTOPHER GLENN","REP",2020,"H","IN",2,""
"706","H0IN03222","MAGIERA, CHRIS","REP",2020,"H","IN",3,"C00710590"
"707","H0IN03230","COLDIRON, CHIP WINTER MR.","DEM",2020,"H","IN",3,"C00724666"
"708","H0IN03248","MARCANO, CARLOS CRUZ JR","DEM",2020,"H","IN",3,"C00728741"
"709","H0IN03255","KALONJI, JEAN-PAUL","DEM",2020,"H","IN",3,"C00746263"
"710","H0IN04246","POWELL, MARK","DEM",2020,"H","IN",9,""
"711","H0IN04303","FREDERICK, BENJAMIN","DEM",2020,"H","IN",4,"C00711531"
"712","H0IN05185","NIEDERBERGER, DANIEL MR. JR.","REP",2020,"H","IN",5,""
"713","H0IN05201","BECKWITH, MICAH","REP",2020,"H","IN",5,"C00709881"
"714","H0IN05219","HALE, CHRISTINA","DEM",2020,"H","IN",5,"C00711887"
"715","H0IN05227","JACOBS, ANDREW JAMES JR.","DEM",2020,"H","IN",5,"C00714147"
"716","H0IN05235","BRAUN, STEVEN J","REP",2020,"H","IN",5,"C00717678"
"717","H0IN05243","MITCHELL, KELLY","REP",2020,"H","IN",5,"C00717330"
"718","H0IN05250","DIETZEN, CHUCK DR.","REP",2020,"H","IN",5,"C00721571"
"719","H0IN05268","ABERNATHY, KENT","REP",2020,"H","IN",5,"C00721985"
"720","H0IN05276","HENDERSON, BETH ELAINE","REP",2020,"H","IN",5,"C00722439"
"721","H0IN05284","BALES, ANDREW PETER","REP",2020,"H","IN",5,"C00725382"
"722","H0IN05292","SMALL, MARK","REP",2020,"H","IN",5,""
"723","H0IN05318","HOOK, MATTHEW CAROLL","REP",2020,"H","IN",5,"C00731232"
"724","H0IN05326","SPARTZ, VICTORIA","REP",2020,"H","IN",5,"C00737767"
"725","H0IN05334","BRIZZI, CARL JOSEPH","REP",2020,"H","IN",5,"C00738195"
"726","H0IN05359","HULLINGER, MATTHEW","REP",2020,"H","IN",5,""
"727","H0IN06118","WELSH, BARRY","DEM",2020,"H","IN",6,""
"728","H0IN07249","WALTERS, GERALD","REP",2020,"H","IN",7,"C00735753"
"729","H0IN07256","SMITH, SUSAN MARIE","REP",2020,"H","IN",7,"C00735449"
"730","H0IN07264","DAVIS, JON J","REP",2020,"H","IN",7,""
"731","H0IN07272","MERRILL, DOUGLAS L (DOUG)","REP",2020,"H","IN",7,""
"732","H0IN07280","RAMEY, MARTIN G (MIKE)","REP",2020,"H","IN",7,""
"733","H0IN08114","BUCSHON, LARRY D.","REP",2020,"H","IN",8,"C00468256"
"734","H0IN08213","MARSILI, THOMASINA","DEM",2020,"H","IN",8,"C00724310"
"735","H0IN08239","WEBSTER, MIKE","DEM",2020,"H","IN",8,"C00738054"
"736","H0IN09161","DORRIS, DALE WILLIAM MR. II","DEM",2020,"H","IN",9,"C00730671"
"737","H0IN09179","RUFF, ANDY","DEM",2020,"H","IN",9,"C00734004"
"738","H0IN09195","POWELL, MARK J. REV","DEM",2020,"H","IN",9,"C00735597"
"739","H0IN09203","O''GABHANN, JAMES C. III","DEM",2020,"H","IN",9,"C00732552"
"740","H0KS01123","MANN, TRACEY ROBERT","REP",2020,"H","KS",1,"C00460659"
"741","H0KS01172","BARNETT, KALI","DEM",2020,"H","KS",1,"C00714535"
"742","H0KS01180","SOETAERT, MICHAEL ALAN REVEREND","REP",2020,"H","KS",1,"C00718973"
"743","H0KS01198","CLIFFORD, BILL DR","REP",2020,"H","KS",1,"C00719278"
"744","H0KS01206","WILLIAMS, BRANDON MR.","DEM",2020,"H","KS",1,"C00719526"
"745","H0KS01214","DAVIS, CHRISTY","DEM",2020,"H","KS",1,"C00721845"
"746","H0KS01222","WAYMASTER, TROY","REP",2020,"H","KS",1,"C00722827"
"747","H0KS02170","HODGSON, ABBIE","DEM",2020,"H","KS",2,"C00711598"
"748","H0KS02188","LATURNER, JAKE","REP",2020,"H","KS",2,"C00718346"
"749","H0KS02196","DE LA ISLA, MICHELLE","DEM",2020,"H","KS",2,"C00732792"
"750","H0KS02204","WINDHOLZ, JAMES K","DEM",2020,"H","KS",2,"C00748442"
"751","H0KS02212","TAYLOR, DENNIS R MR.","REP",2020,"H","KS",2,"C00748103"
"752","H0KS03137","YODER, KEVIN","REP",2020,"H","KS",3,"C00472365"
"753","H0KS03228","WEIR, SARA HART","REP",2020,"H","KS",3,"C00714089"
"754","H0KS03236","ADKINS, AMANDA","REP",2020,"H","KS",3,"C00717876"
"755","H0KS03244","FOSTER, ADRIENNE","REP",2020,"H","KS",3,"C00721027"
"756","H0KS03251","BEEHLER, MICHAEL E.","REP",2020,"H","KS",3,"C00741132"
"757","H0KY01071","RHODES, JAMES","DEM",2020,"H","KY",1,"C00735241"
"758","H0KY02111","FREE, KATHLEEN L","REP",2020,"H","KY",2,""
"759","H0KY03242","EDDINGS, WAYMEN","REP",2020,"H","KY",3,"C00736116"
"760","H0KY03259","PALAZZO, RHONDA RAYE","REP",2020,"H","KY",3,"C00737635"
"761","H0KY03267","SERRANO, GERARDO","REP",2020,"H","KY",3,"C00743922"
"762","H0KY04117","OWENSBY, ALEXANDRA DR.","DEM",2020,"H","KY",4,"C00709204"
"763","H0KY04125","FABERT, SHANNON","DEM",2020,"H","KY",4,"C00718106"
"764","H0KY04133","MCMURTRY, TODD","REP",2020,"H","KY",4,"C00734053"
"765","H0KY05015","ROGERS, HAROLD DALLAS","REP",2020,"H","KY",5,"C00116632"
"766","H0KY05155","BEST, MATTHEW","DEM",2020,"H","KY",5,"C00734392"
"767","H0KY06104","BARR, GARLAND ANDY","REP",2020,"H","KY",6,"C00467571"
"768","H0KY06179","HICKS, JOSH","DEM",2020,"H","KY",6,"C00714279"
"769","H0LA01087","SCALISE, STEVE MR","REP",2020,"H","LA",1,"C00394957"
"770","H0LA02242","HARRIS, GLENN ADRIAN","DEM",2020,"H","LA",2,""
"771","H0LA02259","SCHILLING, DAVID M","REP",2020,"H","LA",2,""
"772","H0LA02267","VINCENT, SHELDON C. SR","REP",2020,"H","LA",2,""
"773","H0LA02275","CHAMBERS, GARY JR.","DEM",2020,"H","LA",2,"C00763565"
"774","H0LA03190","HARRIS, BRAYLON","DEM",2020,"H","LA",3,"C00752329"
"775","H0LA04099","HOUSTON, KENNY","DEM",2020,"H","LA",4,"C00748624"
"776","H0LA04107","GIBSON, BEN","REP",2020,"H","LA",4,"C00753905"
"777","H0LA05070","CHRISTOPHE, SANDRA M.S. MRS.","DEM",2020,"H","LA",5,"C00696534"
"778","H0LA05096","PIERROTTIE, BRODY","DEM",2020,"H","LA",5,"C00720193"
"779","H0LA05104","ROBINSON, RANDALL SCOTT","REP",2020,"H","LA",5,"C00725366"
"780","H0LA05112","HARRIS, JOHN LANCE","REP",2020,"H","LA",5,"C00741934"
"781","H0LA05120","LETLOW, LUKE JOSHUA","REP",2020,"H","LA",5,"C00742106"
"782","H0LA05138","LEMELLE, MARTIN","DEM",2020,"H","LA",5,"C00750000"
"783","H0LA05146","HASTY, MATTHEW","REP",2020,"H","LA",5,"C00762005"
"784","H0LA05153","SNOWDEN, PHILLIP","DEM",2020,"H","LA",5,"C00755546"
"785","H0LA05161","LAGARDE, JESSE P.","DEM",2020,"H","LA",5,"C00756296"
"786","H0LA05179","GUILLORY, ALLEN SR.","REP",2020,"H","LA",5,""
"787","H0LA06052","WILLIAMS, DARTANYON A","DEM",2020,"H","LA",6,"C00742841"
"788","H0LA07027","MILLER, JOSEPH KYLE","REP",2020,"H","LA",7,""
"789","H0MA01073","CAIN, JOHN","REP",2020,"H","MA",1,"C00711309"
"790","H0MA01081","MORSE, ALEX","DEM",2020,"H","MA",1,"C00713289"
"791","H0MA02113","MILLER, SUMMER RAE","DEM",2020,"H","MA",2,"C00711655"
"792","H0MA04143","LECKEY, IHSSANE","DEM",2020,"H","MA",4,"C00706226"
"793","H0MA04150","GOLDBERG, DEBORAH","DEM",2020,"H","MA",4,"C00719567"
"794","H0MA04168","GROSSMAN, REBECCA WALKER","DEM",2020,"H","MA",4,"C00720482"
"795","H0MA04176","KHAZEI, ALAN","DEM",2020,"H","MA",4,"C00720516"
"796","H0MA04184","MERMELL, JESSE","DEM",2020,"H","MA",4,"C00721282"
"797","H0MA04192","AUCHINCLOSS, JAKE","DEM",2020,"H","MA",4,"C00721449"
"798","H0MA04200","CAVELL, DAVID F","DEM",2020,"H","MA",4,"C00722132"
"799","H0MA04218","SIGEL, BEN","DEM",2020,"H","MA",4,"C00734244"
"800","H0MA04226","SHACK, THOMAS G III","DEM",2020,"H","MA",4,"C00738914"
"801","H0MA04234","MATTHEW, NICK","DEM",2020,"H","MA",4,"C00741116"
"802","H0MA04242","ZANNETOS, CHRISTOPHER","DEM",2020,"H","MA",4,"C00742619"
"803","H0MA04259","HALL, JULIE","REP",2020,"H","MA",4,"C00744888"
"804","H0MA04267","LINOS, NATALIA","DEM",2020,"H","MA",4,"C00745687"
"805","H0MA05116","DEPALMA, RAFFAELE SANTINO","DEM",2020,"H","MA",5,"C00701995"
"806","H0MA05124","PINCKNEY, STEVEN JOHN","REP",2020,"H","MA",5,""
"807","H0MA05132","COLARUSSO, CAROLINE","REP",2020,"H","MA",5,"C00746966"
"808","H0MA06098","BELSITO, JAMIE MARIE ZAHLAWAY","DEM",2020,"H","MA",6,"C00701607"
"809","H0MA06106","MULCAHY, D.NATHANIEL","DEM",2020,"H","MA",6,"C00711671"
"810","H0MA06114","PETERSON, LISA","DEM",2020,"H","MA",6,"C00711176"
"811","H0MA06130","MCQUILKEN, ANGUS","DEM",2020,"H","MA",6,"C00724658"
"812","H0MA06148","MORAN, JOHN PAUL","REP",2020,"H","MA",6,"C00738609"
"813","H0MA07054","CAMPBELL, RAYLA","REP",2020,"H","MA",7,"C00744201"
"814","H0MA08037","DAR, MOHAMMAD","DEM",2020,"H","MA",8,"C00695486"
"815","H0MA08045","GOLDSTEIN, ROBBIE","DEM",2020,"H","MA",8,"C00727149"
"816","H0MA09027","ROSA, DAVID A","REP",2020,"H","MA",4,"C00751586"
"817","H0MA09068","SYLVIA, MARK","DEM",2020,"H","MA",9,"C00740712"
"818","H0MA09076","BRADY, HELEN","REP",2020,"H","MA",9,"C00750125"
"819","H0MA10082","KEATING, WILLIAM RICHARD","DEM",2020,"H","MA",9,"C00479063"
"820","H0MD01216","DELGADO, JORGE","REP",2020,"H","MD",1,"C00719658"
"821","H0MD01224","PINGLEY, JENNIFER","DEM",2020,"H","MD",1,"C00734830"
"822","H0MD01232","MASON, MIA","DEM",2020,"H","MD",1,"C00715177"
"823","H0MD02206","FELDMAN, MICHAEL A","DEM",2020,"H","MD",2,"C00708651"
"824","H0MD02214","FAZENBAKER, TIMOTHY","REP",2020,"H","MD",2,"C00711960"
"825","H0MD02222","MORRIS, GENEVIEVE","REP",2020,"H","MD",2,"C00715417"
"826","H0MD02230","SALLING, JOHNNY RAY MR.","REP",2020,"H","MD",2,"C00722082"
"827","H0MD02248","SIMPSON, JIM","REP",2020,"H","MD",2,"C00736058"
"828","H0MD02255","COLLIER, SCOTT M","REP",2020,"H","MD",2,""
"829","H0MD03212","BROWN, CAROLE DOMINGUIN","DEM",2020,"H","MD",3,"C00712422"
"830","H0MD03220","SEYFFERTH, ROB","REP",2020,"H","MD",3,""
"831","H0MD03238","ARDITO, JOSEPH C","DEM",2020,"H","MD",3,""
"832","H0MD03246","MORALES, JOSHUA M","REP",2020,"H","MD",3,""
"833","H0MD04145","BRYANT, SHELIA","DEM",2020,"H","MD",4,"C00708917"
"834","H0MD04152","EZE, NNABU","REP",2020,"H","MD",4,"C00736413"
"835","H0MD04160","SHELTON, KIM","DEM",2020,"H","MD",4,"C00737049"
"836","H0MD05183","WILKES, MCKAYLA","DEM",2020,"H","MD",5,"C00698563"
"837","H0MD05191","URBINA, BRIANA","DEM",2020,"H","MD",5,"C00705087"
"838","H0MD05209","JONES, DARRYL KEVIN JR","DEM",2020,"H","MD",5,"C00716746"
"839","H0MD05217","HAVIS, LEE","REP",2020,"H","MD",5,"C00721902"
"840","H0MD05225","PALOMBI, CHRISTOPHER","REP",2020,"H","MD",5,"C00729319"
"841","H0MD05233","LEE, KENNETH BAXTER","REP",2020,"H","MD",5,"C00728089"
"842","H0MD05241","HOFFMAN, VANESSA MARIE","DEM",2020,"H","MD",5,"C00733063"
"843","H0MD05258","SAYERS, DOUGLAS MILLARD","REP",2020,"H","MD",5,"C00732776"
"844","H0MD05274","CUBERO, BRYAN DUVAL","REP",2020,"H","MD",5,""
"845","H0MD06231","PARROTT, NEIL CONRAD MR.","REP",2020,"H","MD",6,"C00691931"
"846","H0MD06249","PANCHAL, PREETI JAYANT MISS","DEM",2020,"H","MD",6,""
"847","H0MD06256","MEYYUR, CHRIS P MR","REP",2020,"H","MD",6,"C00737981"
"848","H0MD06264","BERO, MAXWELL A","DEM",2020,"H","MD",6,"C00724716"
"849","H0MD07056","SMITH, CHARLES U","DEM",2020,"H","MD",7,""
"850","H0MD07106","RABB, SAAFIR","DEM",2020,"H","MD",7,"C00725143"
"851","H0MD07122","CUMMINGS, MAYA ROCKEYMOORE","DEM",2020,"H","MD",7,"C00726661"
"852","H0MD07130","BRANCH, TALMADGE","DEM",2020,"H","MD",7,"C00726851"
"853","H0MD07148","CARTER, JILL P","DEM",2020,"H","MD",7,"C00726935"
"854","H0MD07155","MATORY, LIZ","REP",2020,"H","MD",7,"C00583781"
"855","H0MD07163","HIGGINBOTHAM, F MICHAEL","DEM",2020,"H","MD",7,"C00727131"
"856","H0MD07171","HILL, TERRI LYNN","DEM",2020,"H","MD",7,"C00727685"
"857","H0MD07189","MOHAMMED, MEKKAH X","REP",2020,"H","MD",7,""
"858","H0MD07197","KLACIK, KIMBERLY","REP",2020,"H","MD",7,"C00726117"
"859","H0MD07205","JALISI, JAY","DEM",2020,"H","MD",7,"C00728675"
"860","H0MD07213","GRANT, LESLIE E.","DEM",2020,"H","MD",7,"C00731208"
"861","H0MD07221","WOODARD, JEFFREY","DEM",2020,"H","MD",7,"C00734376"
"862","H0MD07239","SCHUMAN, GARY","DEM",2020,"H","MD",7,"C00734905"
"863","H0MD07247","SPIKES, HARRY","DEM",2020,"H","MD",7,"C00727891"
"864","H0MD07254","BAKER, T DAN","DEM",2020,"H","MD",7,""
"865","H0MD07262","BROWN, ALICIA D","DEM",2020,"H","MD",7,""
"866","H0MD07270","CHULLIN, MATKO LEE III","DEM",2020,"H","MD",7,""
"867","H0MD07288","COHEN, JAY FRED","DEM",2020,"H","MD",7,""
"868","H0MD07296","COSTLEY, NATHANIEL M SR","DEM",2020,"H","MD",7,""
"869","H0MD07304","DAVIDSON, JERMYN","DEM",2020,"H","MD",7,""
"870","H0MD07312","GONZALEZ, DARRYL","DEM",2020,"H","MD",7,"C00739698"
"871","H0MD07320","GOSNELL, MARK STEVEN","DEM",2020,"H","MD",7,"C00698837"
"872","H0MD07338","KONKA, PAUL V","DEM",2020,"H","MD",7,""
"873","H0MD07346","ANDERSON, CHRISTOPHER M","REP",2020,"H","MD",7,""
"874","H0MD07353","ARNOLD, JAMES C","REP",2020,"H","MD",7,""
"875","H0MD07361","BROWN, BRIAN L","REP",2020,"H","MD",7,""
"876","H0MD07379","HAWKINS, REBA A","REP",2020,"H","MD",7,"C00716605"
"877","H0MD07395","HOWARD, MICHAEL D. JR","DEM",2020,"H","MD",7,""
"878","H0MD07403","MADWOLF, M.J.","REP",2020,"H","MD",7,""
"879","H0MD08195","GLADDEN, NICHOLAS","REP",2020,"H","MD",8,"C00729194"
"880","H0MD08203","COLL, GREGORY THOMAS","REP",2020,"H","MD",8,"C00734426"
"881","H0MD08211","MORGAN, MARCIA H","DEM",2020,"H","MD",8,""
"882","H0MD08229","ROGERS, PATRICIA","REP",2020,"H","MD",8,""
"883","H0MD08237","YADETA, MICHAEL","REP",2020,"H","MD",8,""
"884","H0ME01119","ALLEN, JAY THOMAS","REP",2020,"H","ME",1,"C00715532"
"885","H0ME02067","BRAKEY, ERIC","REP",2020,"H","ME",2,"C00713958"
"886","H0ME02075","BENNETT, ADRIENNE","REP",2020,"H","ME",2,"C00722108"
"887","H0ME02083","CRAFTS, DALE","REP",2020,"H","ME",2,"C00722454"
"888","H0ME02091","HIATT, JOHN DAVID","REP",2020,"H","ME",2,"C00729251"
"889","H0MI00031","PATTERSON, STEPHEN MICHAEL","DEM",2020,"H","MI",13,"C00710343"
"890","H0MI01203","RUZZICONI, RYAN","DEM",2020,"H","MI",1,"C00702100"
"891","H0MI01211","FERGUSON, DANA","DEM",2020,"H","MI",1,"C00707604"
"892","H0MI01229","O'DELL, LINDA","DEM",2020,"H","MI",1,"C00714683"
"893","H0MI02094","HUIZENGA, WILLIAM P","REP",2020,"H","MI",2,"C00459297"
"894","H0MI02201","BERGHOEF, BRYAN","DEM",2020,"H","MI",2,"C00712950"
"895","H0MI03233","RAFI, EMILY E","REP",2020,"H","MI",3,"C00692830"
"896","H0MI03241","BOOTH, DOUGLAS JAMES","DEM",2020,"H","MI",3,"C00700757"
"897","H0MI03258","BRUNZELL, AMANDA LE'ANNE","DEM",2020,"H","MI",3,"C00701037"
"898","H0MI03266","NORTON, THOMAS JOHN","REP",2020,"H","MI",3,"C00704270"
"899","H0MI03274","LOWER, JAMES (JIM) AARON","REP",2020,"H","MI",3,"C00707430"
"900","H0MI03282","COLVIN, NICK","DEM",2020,"H","MI",3,"C00709519"
"901","H0MI03290","AFENDOULIS, LYNN","REP",2020,"H","MI",3,"C00710814"
"902","H0MI03308","MEIJER, PETER MR.","REP",2020,"H","MI",3,"C00710962"
"903","H0MI03316","SCHOLTEN, HILLARY","DEM",2020,"H","MI",3,"C00711317"
"904","H0MI03324","LANGLOIS, JOEL JOHN","REP",2020,"H","MI",3,"C00712265"
"905","H0MI03332","FARRINGTON, JOE","REP",2020,"H","MI",3,"C00722769"
"906","H0MI03340","WILLIS, ANDREW JACKSON","REP",2020,"H","MI",3,"C00723973"
"907","H0MI04108","FEIG, ANTHONY","DEM",2020,"H","MI",4,"C00705301"
"908","H0MI04124","SALEH, SENAN MOHAMED","DEM",2020,"H","MI",4,"C00744052"
"909","H0MI05121","LACKIE, EARL PATRICK MR.","REP",2020,"H","MI",5,"C00698597"
"910","H0MI05139","CLAUSS, MATTHEW COREY MR.","DEM",2020,"H","MI",5,"C00717181"
"911","H0MI05147","FITCHETT-HICKSON, CHRISTINA ELLEN MRS.","REP",2020,"H","MI",5,"C00728758"
"912","H0MI05162","KELLY, TIMOTHY P","REP",2020,"H","MI",5,"C00733568"
"913","H0MI06152","HOADLEY, JON","DEM",2020,"H","MI",6,"C00701599"
"914","H0MI06178","OELKE, ELENA","REP",2020,"H","MI",6,"C00722611"
"915","H0MI06186","RICHARDSON, JENNIFER","DEM",2020,"H","MI",6,"C00727826"
"916","H0MI07127","BRANSCUM, SAMUEL RAY","DEM",2020,"H","MI",7,"C00698274"
"917","H0MI07135","SMITH, CHRISTOPHER BARTHOLOMEW","DEM",2020,"H","MI",7,"C00713784"
"918","H0MI07143","HALL, RYAN WILLIAM","DEM",2020,"H","MI",7,"C00727321"
"919","H0MI07150","DRISKELL, GRETCHEN","DEM",2020,"H","MI",7,"C00729947"
"920","H0MI07168","LARSON, SAMUEL","DEM",2020,"H","MI",7,"C00741157"
"921","H0MI08125","SNYDER, NICOLETTE","REP",2020,"H","MI",8,"C00721118"
"922","H0MI08133","DETMER, MIKE","REP",2020,"H","MI",8,"C00722587"
"923","H0MI08141","JUNGE, PAUL","REP",2020,"H","MI",8,"C00726687"
"924","H0MI08158","LYKE, KRISTINA","REP",2020,"H","MI",8,"C00726992"
"925","H0MI08166","HOOVER, ALAN THOMAS","REP",2020,"H","MI",8,"C00729186"
"926","H0MI09180","LANGWORTHY, CHARLES JOHN","REP",2020,"H","MI",9,""
"927","H0MI09198","TIMMON, CHRISTINE MISS","REP",2020,"H","MI",9,"C00744524"
"928","H0MI10238","NOLAND, KELLY LYNN MRS","DEM",2020,"H","MI",10,"C00710673"
"929","H0MI10246","PIWKO, RICHARD A","REP",2020,"H","MI",10,"C00713941"
"930","H0MI10253","MIKULA, BRANDON JOSEPH","REP",2020,"H","MI",10,"C00714840"
"931","H0MI10261","JOWSKE, JEFFREY","REP",2020,"H","MI",10,"C00716662"
"932","H0MI10279","SLOCUM, DOUG","REP",2020,"H","MI",10,"C00723742"
"933","H0MI10287","MCCLAIN, LISA","REP",2020,"H","MI",10,"C00726042"
"934","H0MI10295","HERNANDEZ, SHANE","REP",2020,"H","MI",10,"C00722553"
"935","H0MI10303","SINGH, BISHAM DR.","REP",2020,"H","MI",10,"C00736512"
"936","H0MI10311","WELLINGTON, DON","DEM",2020,"H","MI",10,"C00741884"
"937","H0MI11095","KELLER, SCOTT THOMAS 12/01/2015","REP",2020,"H","MI",11,"C00691535"
"938","H0MI11103","ACOSTA, FRANK","REP",2020,"H","MI",11,"C00714006"
"939","H0MI11111","WILLIAMS, WHITTNEY","REP",2020,"H","MI",11,"C00714519"
"940","H0MI11129","ESSHAKI, ERIC","REP",2020,"H","MI",11,"C00725259"
"941","H0MI11137","BATU, DAVID","REP",2020,"H","MI",11,"C00744607"
"942","H0MI11145","GRECO, CARMELITA","REP",2020,"H","MI",11,"C00735910"
"943","H0MI12150","CARBONARO, ANTHONY M","DEM",2020,"H","MI",12,"C00711036"
"944","H0MI12168","RAJPUT, SOLOMON","DEM",2020,"H","MI",12,"C00717983"
"945","H0MI13463","LEMMO, ALFRED C MR.","REP",2020,"H","MI",13,"C00725937"
"946","H0MI13471","DUDENHOEFER, DAVID ANTHONY","REP",2020,"H","MI",13,""
"947","H0MI13497","SAWYER, LINDA","REP",2020,"H","MI",13,"C00736926"
"948","H0MI13505","BOMER, ARTICIA","REP",2020,"H","MI",13,"C00750968"
"949","H0MI14230","GROSSBARD, GAVRIEL","REP",2020,"H","MI",9,"C00724799"
"950","H0MI14248","HOUSTON, DARYLE F. MR. II","REP",2020,"H","MI",14,"C00726794"
